,keyword,page,position,id,type,name,brand,averageRating,manufacturerName,shortDescription,thumbnailUrl,price,currencyUnit
72,iphone,4,9,6ITLTC69LH3C,Cell Phones,Open Box iPhone 11 64GB 128GB 256GB All Colors (US Model) - Factory Unlocked Cell Phone,Apple,,,"&lt;p&gt; Includes Gift Box. This item is in very good condition, and shows only minimal wear (such as light scratches). It is backed by a 1 year warranty. It is fully functional and has been professionally refurbished, inspected and cleaned to very good condition. This product has been determined fully functional by our industry leading 30+ point functionality inspection. UL approved power adapter and charging cable are included. This product will not come in its original packaging; Headphones, SIM card and manual will not be included.&lt;/p&gt;&lt;p&gt;
Shoot 4K videos, beautiful portraits, and sweeping landscapes with the all-new dual-camera system. Capture your best low-light photos with Night mode. See true-to-life color in your photos, videos, and games on the 6.1-inch Liquid Retina display. Experience unprecedented performance with A13 Bionic for gaming, augmented reality (AR), and photography. Do more and charge less with long-lasting battery life.&lt;/p&gt;",https://i5.walmartimages.com/seo/Open-Box-iPhone-11-64GB-128GB-256GB-All-Colors-US-Model-Factory-Unlocked-Cell-Phone_c68821b5-8d21-4275-91c0-ccbecfc3e7ff.19fb787c5f4ecbaca4c04305de42826e.jpeg,254.82,USD
73,iphone,4,8,5HEDNE06I1CY,Cell Phones,Restored Apple iPhone 13 Pro Max - Carrier Unlocked - 256GB Sierra Blue (Refurbished),Apple,5.0,,Apple iPhone 13 Pro Max 256GB Blue Unlocked CDMA/GSM Refurbished - Grade B/Z,https://i5.walmartimages.com/seo/Restored-Apple-iPhone-13-Pro-Max-Carrier-Unlocked-256GB-Sierra-Blue-Refurbished_725deb2a-6b3b-499d-ae29-19faecf1cc9a.015affca7360ef04cf94bd98d8766228.png,690.0,USD
74,iphone,4,7,28454YN2I3M5,Cell Phones,Restored Apple iPhone 13 128GB Pink LTE Cellular Straight Talk/TracFone MLMN3LL/A - TF (Refurbished),Apple,5.0,,This item is Refurbished iPhone 13. The most advanced dual-camera system ever on iPhone. Lightning-fast A15 Bionic chip. A leap in battery life. Durable design. Superfast 5G.¹ And a brighter Super Retina XDR display.,https://i5.walmartimages.com/seo/Restored-Apple-iPhone-13-128GB-Pink-LTE-Cellular-Straight-Talk-TracFone-MLMN3LL-A-TF-Refurbished_2cdac333-334f-4df2-b1e4-6aa2ca38a3f7.d689b9ecd2a4abd89bb282406a20ea53.jpeg,478.97,USD
75,iphone,4,6,4BG1AZ8469I8,Cell Phones,Restored Apple iPhone 12 128GB Blue Fully unlocked GSM & CDMA Grade A- (Refurbished),Apple,3.5,,Refurbished Apple iPhone 12 128GB Blue Fully unlocked GSM & CDMA Grade A-,https://i5.walmartimages.com/seo/Restored-Apple-iPhone-12-128GB-Blue-Fully-unlocked-GSM-CDMA-Grade-A-Refurbished_aeeba372-57b0-41c6-a5a5-b4ce8c363a51.22b4ac8c723d574312d3c31047965656.jpeg,334.97,USD
76,iphone,4,5,3V9657AR7MH0,Cell Phones,Pre-Owned Apple iPhone 12 Mini 64GB GSM/CDMA Fully Unlocked - Black (Refurbished: Good),Apple,,,"5G speed, A14 Bionic, the fastest chip in a smartphone. An edge-to-edge OLED display. Ceramic Shield with four times better drop performance. And Night mode on every camera. iPhone 12 has it all. 5G on iPhone is superfast. So you can download movies on the fly. Stream higher-quality video. Or FaceTime in HD over cellular. With lots less lag. And you can do it in more places, because iPhone 12 has the broadest 5G coverage worldwide. A14 Bionic is the fastest chip in a smartphone. And it pushes what’s possible. Like crunching trillions of operations on the Neural Engine. Or shooting in Dolby Vision — even pro movie cameras can’t do that. It’s superefficient for great battery life. And it’s ahead of its time, prepared to power pretty much anything that comes next. Vastly more contrast. Incredible color accuracy. A huge jump in pixel density. OLED delivers brighter brights, darker blacks, and higher resolution for everything you look at. This is the best iPhone display we’ve ever made, and it goes all the way to the edge. Both the Wide and Ultra Wide cameras now have Night mode — and it’s better than ever at capturing incredible low-light shots. The new Wide camera brings in 27 percent more light. So whether you take photos by day or by moonlight, you’ll get a level of detail and color that wasn’t possible before. Night mode senses when light is low and kicks in automatically, maintaining clarity while capturing beautiful vibrant color. All you have to do is start snapping. Deep Fusion, in mid to low light, analyzes multiple exposures to maximize detail. Check out the texture in the wood, fabric, and crystal. And the Ultra Wide gets you a heroic perspective. Smart HDR 3 balances the elements in a shot, bringing out detail in the subject and trees while retaining the rich color of the sky — even at high noon. Beyond faces, Smart HDR 3 uses machine learning to recognize scenes, then adjusts sharpness, color, and white balance where needed. Even in bright light, Smart HDR 3 is amazing at capturing texture, skin tone, color saturation, and individual details that make photos feel true to life. Portrait mode is even better at artfully blurring the background to put all the focus on your subject. How do you improve on the highest-quality video in a smartphone? Make it even better in low light — a full 27 percent better. That means no hour is off limits for more beautifully detailed video. Then there’s Night mode Time-lapse. Just prop up your iPhone and let the light trails begin. Now you can record 4K HDR video with Dolby Vision. Edit in Photos or iMovie. Then zap it to your TV using AirPlay to see all that color and detail. It’s a start-to-finish cinematic experience — found only on iPhone. Which comes in handy when your dog does something adorable. Snap on a new MagSafe case, wallet, or both. (Fear not, the wallet is shielded so it’s safe for credit cards.) Magnets align themselves perfectly every time for faster wireless charging. iOS 14 is packed with shortcuts that get you just what you want, right when you want it. iPhone is designed to protect your information. Face ID data doesn’t leave your iPhone and is never backed up to iCloud or anywhere else. iOS shows you an app’s privacy practices before you download it. When you use Apple Pay, your card number isn’t shared with merchants. And the list goes on.
To charge your new iPhone, you can continue to use your USB‑A to Lightning cable. Or you can take advantage of fast charging with the USB‑C to Lightning cable now included in the box, which works with existing USB‑C power adapters and computer ports.",https://i5.walmartimages.com/seo/Pre-Owned-Apple-iPhone-12-Mini-64GB-GSM-CDMA-Fully-Unlocked-Black-Refurbished-Good_1588892a-e0c9-4b76-b299-a3c10bf6c40b.60ca7998d9b4b9f1214ab25542fe5561.jpeg,245.07,USD
77,iphone,4,4,3TCRP5LPPCMR,Cell Phones,USED Excellent Condition Apple iPhone 7 (CDMA+GSM) Factory Unlocked.,Apple,,,Welcome to iPhone 7,https://i5.walmartimages.com/seo/USED-Excellent-Condition-Apple-iPhone-7-CDMA-GSM-Factory-Unlocked_56503acf-c006-427d-936c-8412b6a12cb5.6bde0098ec302a2c6cd77d0e63ced1ad.jpeg,83.61,USD
78,iphone,4,3,6J3PJX6UZUO1,Cell Phones,Pre-Owned Apple iPhone 14 - Carrier Unlocked - 128GB Purple - MPUX3LL/A (Refurbished: Good),Apple,3.0,,Apple iPhone 14 128GB Unlocked Purple - Grade B/Z,https://i5.walmartimages.com/seo/Pre-Owned-Apple-iPhone-14-Carrier-Unlocked-128GB-Purple-MPUX3LL-A-Refurbished-Good_b1cba713-4e12-4073-91e2-78dd847287c7.849f7bf269723a95b744c13e031ae7c2.jpeg,539.95,USD
79,iphone,4,2,1NALNDOYHSCS,Cell Phones,Restored Apple iPhone SE (2020) 64GB GSM/CDMA Fully Unlocked Phone - Red (Refurbished),Apple,4.2,,"We put the brains of iPhone 11 Pro in the body of iPhone SE. A13 Bionic is the fastest chip ever in a smartphone, period. So everything feels fluid, whether you’re launching apps, playing the latest games, or exploring new ways to work and play with augmented reality. The advanced camera system with A13 Bionic brings you Portrait mode, which artfully blurs the background to put the focus on your subject — even when you’re taking selfies. Depth Control. A simple slider lets you blur the background as much or as little as you like — before or after you take the photo. Portrait Lighting. Choose from six studio‑quality effects, then adjust the lighting intensity to show your subject in the best possible light. Next‑generation Smart HDR knows a face when it sees one, and intelligently relights it to capture more natural-looking contours and skin tones. It also finesses highlight and shadow detail in the background. So every part of your photo looks amazing. 4K video means you’ll see four times more detail than in 1080p HD video. And extended dynamic range adds greater detail in highlights and shadows. Touch ID lets you securely unlock your iPhone and sign in
to apps instantly. You can even use it with Apple Pay to grab a coffee, get a yoga app, or shop for sneakers online.
All without reaching for your credit card. Everything we make is designed to give you control over your information. All the iMessages you send are encrypted. Fingerprint data is stored on your device, never on Apple servers or in iCloud. Apple Pay doesn’t share your credit card number. And the list goes on. iPhone SE is water resistant to 1 meter for 30 minutes. It’s not afraid of a little coffee, tea, or soda either. And dust? No worries. The show must go on. So iPhone SE lets you watch up to 13 hours of video on a single charge.3 When you do need to power up, just set it down on a wireless charger. Or connect to an 18W fast-charge adapter to go from zero to up to 50 percent in 30 minutes. iPhone SE is made to run the latest features — and even some that haven’t been invented yet. So you can use Dark Mode, Siri Shortcuts, and the new Photos app now. And take advantage of feature and security updates in the future.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-SE-2020-64GB-GSM-CDMA-Fully-Unlocked-Phone-Red-Refurbished_a22f98c8-9c70-4ad5-b6c8-3533cbb3af1b.e4399ae4cffbbab02215c4410a4018fd.jpeg,129.95,USD
80,iphone,4,1,3UY8D818B2N6,Cell Phones,Like New Apple iPhone SE 2020 2nd Gen. 64GB Factory Unlocked Smartphone,Apple,3.8,,"We put the brains of iPhone 11 Pro in the body of iPhone SE. A13 Bionic is the fastest chip ever in a smartphone, period. So everything feels fluid, whether you’re launching apps, playing the latest games, or exploring new ways to work and play with augmented reality. The advanced camera system with A13 Bionic brings you Portrait mode, which artfully blurs the background to put the focus on your subject — even when you’re taking selfies. Depth Control. A simple slider lets you blur the background as much or as little as you like — before or after you take the photo. Portrait Lighting. Choose from six studio‑quality effects, then adjust the lighting intensity to show your subject in the best possible light. Next‑generation Smart HDR knows a face when it sees one, and intelligently relights it to capture more natural-looking contours and skin tones. It also finesses highlight and shadow detail in the background. So every part of your photo looks amazing. 4K video means you’ll see four times more detail than in 1080p HD video. And extended dynamic range adds greater detail in highlights and shadows. Touch ID lets you securely unlock your iPhone and sign in
to apps instantly. You can even use it with Apple Pay to grab a coffee, get a yoga app, or shop for sneakers online.
All without reaching for your credit card. Everything we make is designed to give you control over your information. All the iMessages you send are encrypted. Fingerprint data is stored on your device, never on Apple servers or in iCloud. Apple Pay doesn’t share your credit card number. And the list goes on. iPhone SE is water resistant to 1 meter for 30 minutes. It’s not afraid of a little coffee, tea, or soda either. And dust? No worries. The show must go on. So iPhone SE lets you watch up to 13 hours of video on a single charge.3 When you do need to power up, just set it down on a wireless charger. Or connect to an 18W fast-charge adapter to go from zero to up to 50 percent in 30 minutes. iPhone SE is made to run the latest features — and even some that haven’t been invented yet. So you can use Dark Mode, Siri Shortcuts, and the new Photos app now. And take advantage of feature and security updates in the future.",https://i5.walmartimages.com/seo/Like-New-Apple-iPhone-SE-2020-2nd-Gen-64GB-Factory-Unlocked-Smartphone_8638bf3a-d07d-472f-a67a-ac7896b205d8.801cf53a2fa264f17d8d987f986be2a3.jpeg,114.0,USD
81,iphone,1,43,5BE7RHCIKRKZ,Cell Phones,"Straight Talk Apple iPhone 12, 64GB, Black- Prepaid Smartphone [Locked to Straight Talk]",Apple,4.3,,"<p>Welcome to the new era of iPhone. With the iPhone 12 in Black from Straight Talk, you can use the ultrafast 5G to download huge files on the go and stream HDR video anytime anywhere.<sup>1</sup> Take it all in with the beautifully bright 6.1-inch Super Retina XDR display<sup>2</sup> that's protected with Ceramic Shield with 4x better drop performance.<sup>3</sup> Take stunning photos, even at night with incredible low-light photography with a new advanced dual-camera system. Edit photos, browse and multitask better than ever with the powerful A14 Bionic chip and the 4GB RAM Memory. You're covered wherever you go, thanks to coverage on the network America relies on with Straight Talk. Find your next phone and choose from a range of talk, text and data plans either online or by heading to your local Walmart.</p>",https://i5.walmartimages.com/seo/Straight-Talk-Apple-iPhone-12-64GB-Black-Prepaid-Smartphone-Locked-to-Straight-Talk_66b2853b-6cb5-4f20-b73a-b60b39b6de44.6b3bf83a920058a47342318925f1dc2b.jpeg,399.0,USD
82,iphone,2,43,6LBDS7MCL8YE,Cell Phones,"Cricket Apple iPhone SE (2nd Generation - 2020), 64GB, White -Prepaid Smartphone [Locked to Cricket Wireless]",Apple,4.2,,"Cricket Wireless Apple iPhone SE20, 64 GB, White - Prepaid Smartphone",https://i5.walmartimages.com/seo/Cricket-Apple-iPhone-SE-2nd-Generation-2020-64GB-White-Prepaid-Smartphone-Locked-to-Cricket-Wireless_0d7f46ef-c9b9-4a81-87b3-546bf7493126.cdb6ad0bdcaa2160347f157ff240f0af.jpeg,199.0,USD
